City,City_Zone,Locality,Latitude_Longitude,Exact_Address,Property_Type,BHK,Carpet_Area_sqft,Built_up_Area_sqft,Plot_Area_sqft,Property_Age_Years,Floor_Total_Floors,Parking,Lift,Facing,Actual_Transaction_Price_INR,Rental_Price_INR,Builder,RERA_ID,Registration_Date,Metro_Highway_Distance_km,Nearby_Schools_Hospitals
Nagpur,West,Dharampeth,20.2234_73.2722,"Synthetic Address, Dharampeth, Nagpur",Apartment,2,1082,1406.6000000000001,0,4,16/17,0 Open,1,East,19766540.279585395,47641.86943573709,Builder 42,P6624805132,2024-10-01,4.2,4 Schools / 5 Hospitals
Nagpur,South,Dabha,18.4757_74.2882,"Synthetic Address, Dabha, Nagpur",Apartment,2,986,1281.8,0,14,2/16,2 Covered,3,West,14319108.70097455,47071.84752007135,Builder 20,P3467474391,2025-08-08,1.8,1 Schools / 1 Hospitals
Nashik,East,Panchvati,18.0858_78.8259,"Synthetic Address, Panchvati, Nashik",Apartment,1,433,562.9,0,4,1/8,0 Covered,2,North,4529046.392485519,12553.60635699778,Builder 15,P6951491748,2024-08-24,8.7,4 Schools / 3 Hospitals
Nagpur,North,Manish Nagar,21.0700_73.8000,"Synthetic Address, Manish Nagar, Nagpur",Apartment,2,1068,1388.4,0,2,8/24,0 Open,1,East,8002954.463956621,22738.191636463478,Builder 4,P6611144010,2024-05-12,9.5,4 Schools / 4 Hospitals
Pune,North,Hadapsar,20.7446_76.0147,"Synthetic Address, Hadapsar, Pune",Apartment,2,838,1089.4,0,16,3/3,0 Covered,2,North-West,5653884.133546622,14655.558191007525,Builder 19,P8039302947,2026-04-16,5.4,4 Schools / 5 Hospitals
Mumbai,East,Mira Road,21.4121_76.3977,"Synthetic Address, Mira Road, Mumbai",Plot,0,0,0,2470,7,0/2,0 Open,0,North-West,55773296.95187445,0,Builder 26,NA,2025-08-15,7.4,2 Schools / 1 Hospitals
Nagpur,West,Wathoda,18.6391_79.3471,"Synthetic Address, Wathoda, Nagpur",Apartment,3,1515,1969.5,0,18,4/4,0 Open,4,North-West,28629440.893309664,50345.97091713856,Builder 42,P1713444479,2024-03-25,4.4,3 Schools / 5 Hospitals
Pune,East,Kharadi,20.1849_75.3089,"Synthetic Address, Kharadi, Pune",Apartment,3,1317,1712.1000000000001,0,11,2/3,3 Covered,2,West,14505153.710382944,26128.72242654077,Builder 15,NA,2024-11-10,6.3,1 Schools / 2 Hospitals
Nashik,North,Indira Nagar,21.4438_77.5909,"Synthetic Address, Indira Nagar, Nashik",Plot,0,0,0,3314,20,0/1,3 Open,0,West,28566826.38972853,0,Builder 44,P7187562585,2026-04-13,9.5,3 Schools / 5 Hospitals
Pune,South,Baner,21.9094_72.4251,"Synthetic Address, Baner, Pune",Villa/Row House,2,1172,1523.6000000000001,2891.9099767933035,8,0/1,2 Covered,0,North-East,7380788.289446828,22493.053404050905,Builder 26,NA,2024-11-10,7.0,5 Schools / 4 Hospitals
Pune,East,Baner,19.0032_77.1549,"Synthetic Address, Baner, Pune",Apartment,2,1194,1552.2,0,0,11/17,0 Covered,1,North-West,11285818.916521668,27150.844124704763,Builder 22,NA,2024-11-15,2.8,2 Schools / 3 Hospitals
Mumbai,South,Mira Road,19.9523_75.9335,"Synthetic Address, Mira Road, Mumbai",Apartment,2,1126,1463.8,0,16,10/21,2 Open,2,North-East,82221990.82966493,143417.8516232719,Builder 28,P3253830843,2024-03-27,6.9,4 Schools / 5 Hospitals
Nashik,West,Panchvati,20.8764_73.9788,"Synthetic Address, Panchvati, Nashik",Apartment,2,992,1289.6000000000001,0,20,11/37,0 Covered,2,West,12011387.755070701,28920.75015594358,Builder 12,P4938052717,2025-07-05,6.4,5 Schools / 2 Hospitals
Nagpur,Central,Wathoda,21.2419_75.8945,"Synthetic Address, Wathoda, Nagpur",Apartment,3,1617,2102.1,0,14,6/33,1 Covered,1,South,22348797.884800225,74373.46697923755,Builder 26,NA,2025-01-27,9.0,3 Schools / 2 Hospitals
Mumbai,West,Powai,20.9937_77.7769,"Synthetic Address, Powai, Mumbai",Apartment,2,986,1281.8,0,5,2/30,3 Open,4,North-West,69282490.05604447,228712.90898905692,Builder 3,P5218244855,2026-06-15,0.6,2 Schools / 2 Hospitals
Mumbai,South,Bandra,21.3406_76.7947,"Synthetic Address, Bandra, Mumbai",Apartment,1,505,656.5,0,12,30/34,3 Covered,4,West,23624830.550731387,52729.298767527034,Builder 33,P4527727001,2024-12-26,8.6,1 Schools / 4 Hospitals
Nagpur,Central,Manish Nagar,18.4927_75.6230,"Synthetic Address, Manish Nagar, Nagpur",Apartment,1,478,621.4,0,0,13/28,3 Open,3,North,3052206.887009233,10007.683444921933,Builder 11,P4731832904,2024-01-16,1.4,2 Schools / 4 Hospitals
Nashik,East,Mahatma Nagar,18.6134_77.2618,"Synthetic Address, Mahatma Nagar, Nashik",Apartment,3,1275,1657.5,0,2,2/3,2 Covered,4,South,10890476.522266243,35886.469445998904,Builder 14,P5044679737,2024-11-03,9.3,1 Schools / 1 Hospitals
Mumbai,North,Chembur,18.0578_72.0726,"Synthetic Address, Chembur, Mumbai",Apartment,2,838,1089.4,0,19,35/38,2 Open,4,North-East,11304500.830593126,26329.82903278129,Builder 49,NA,2024-11-19,0.6,4 Schools / 3 Hospitals
Mumbai,East,Chembur,21.2245_79.1343,"Synthetic Address, Chembur, Mumbai",Apartment,3,1662,2160.6,0,7,1/30,2 Covered,1,North,39676340.67290575,95350.8064994574,Builder 35,P6178646517,2025-11-19,9.7,3 Schools / 3 Hospitals
Nagpur,West,Dabha,18.4481_75.3441,"Synthetic Address, Dabha, Nagpur",Apartment,3,1761,2289.3,0,3,14/15,3 Covered,3,North,24954208.69675403,44953.778297533434,Builder 46,P7019651361,2024-09-08,5.9,1 Schools / 5 Hospitals
Mumbai,West,Worli,21.7953_73.8337,"Synthetic Address, Worli, Mumbai",Apartment,3,1383,1797.9,0,15,5/12,3 Open,4,North,46611126.7317736,125219.4290611235,Builder 27,P9234696262,2024-08-11,3.3,3 Schools / 1 Hospitals
Nagpur,South,Mihan,20.9752_75.6214,"Synthetic Address, Mihan, Nagpur",Apartment,1,430,559.0,0,6,16/39,3 Covered,1,West,6534615.890110475,20071.116095560825,Builder 25,P8152050733,2026-04-16,3.8,4 Schools / 1 Hospitals
Nashik,East,Pathardi Phata,20.7323_72.3263,"Synthetic Address, Pathardi Phata, Nashik",Apartment,2,972,1263.6000000000001,0,0,7/10,0 Covered,2,South,4076215.7405197825,12993.22602139471,Builder 32,P4583891662,2024-04-26,6.2,2 Schools / 2 Hospitals
Mumbai,East,Andheri,19.5572_77.5109,"Synthetic Address, Andheri, Mumbai",Apartment,1,572,743.6,0,20,5/28,1 Covered,2,North,22090527.49440894,42757.82448211294,Builder 38,P8382701070,2024-07-19,8.8,3 Schools / 2 Hospitals
Pune,West,Balewadi,18.1546_76.7679,"Synthetic Address, Balewadi, Pune",Apartment,3,1776,2308.8,0,6,7/17,1 Open,1,South,23581415.95461678,46917.52388281799,Builder 20,P7783396323,2024-01-19,8.9,5 Schools / 5 Hospitals
Nashik,West,Mahatma Nagar,20.8845_78.5623,"Synthetic Address, Mahatma Nagar, Nashik",Apartment,2,910,1183.0,0,17,8/14,3 Covered,4,West,8791738.02965243,19947.520049695104,Builder 7,P3080288232,2025-10-15,0.7,2 Schools / 2 Hospitals
Nashik,North,Pathardi Phata,21.6179_77.5594,"Synthetic Address, Pathardi Phata, Nashik",Apartment,3,1674,2176.2000000000003,0,0,18/20,2 Covered,3,South,12157025.8366306,23069.955340482833,Builder 43,P4306907917,2024-03-01,5.1,2 Schools / 1 Hospitals
Nagpur,South,Zingabai Takli,20.1171_79.7389,"Synthetic Address, Zingabai Takli, Nagpur",Apartment,3,1725,2242.5,0,1,20/21,1 Open,4,West,17290471.309368696,34002.42042919889,Builder 45,P1345917974,2025-08-30,9.4,4 Schools / 4 Hospitals
Nagpur,East,Mihan,19.5996_79.1490,"Synthetic Address, Mihan, Nagpur",Apartment,2,958,1245.4,0,11,15/29,0 Covered,2,South,13962052.318285868,40105.91322657014,Builder 27,NA,2024-09-11,0.9,4 Schools / 1 Hospitals
Nagpur,South,Wardha Road,19.9545_79.9957,"Synthetic Address, Wardha Road, Nagpur",Apartment,2,818,1063.4,0,1,14/19,2 Open,2,North-East,4822194.432269339,14558.418691557335,Builder 37,P2257145218,2024-03-31,3.0,3 Schools / 3 Hospitals
Pune,South,NIBM Road,20.9426_76.2061,"Synthetic Address, NIBM Road, Pune",Apartment,2,1012,1315.6000000000001,0,3,1/17,1 Covered,1,East,14321785.158898555,40898.761423354095,Builder 9,NA,2024-06-16,3.5,3 Schools / 2 Hospitals
Mumbai,North,Mira Road,20.8484_75.0365,"Synthetic Address, Mira Road, Mumbai",Apartment,2,830,1079.0,0,14,6/19,2 Covered,4,North-West,42626488.58092042,103994.84568163964,Builder 22,P3387484391,2024-08-13,6.1,4 Schools / 3 Hospitals
Nagpur,Central,Manish Nagar,18.2803_78.5580,"Synthetic Address, Manish Nagar, Nagpur",Apartment,1,467,607.1,0,3,17/19,3 Covered,4,South,5217279.951427963,17193.899204824986,Builder 23,P7859956249,2025-06-28,2.9,4 Schools / 1 Hospitals
Nagpur,Central,Wathoda,20.0647_79.0737,"Synthetic Address, Wathoda, Nagpur",Apartment,3,1245,1618.5,0,7,20/37,3 Covered,1,North-West,8571375.951597685,15018.785303577426,Builder 46,P9028338937,2026-02-18,2.4,3 Schools / 4 Hospitals
Nagpur,North,Mihan,21.7369_73.2247,"Synthetic Address, Mihan, Nagpur",Apartment,4,2204,2865.2000000000003,0,4,7/31,3 Open,4,North,6391003.23832701,18204.113704188356,Builder 42,P8453645881,2024-03-01,3.1,2 Schools / 2 Hospitals
Nagpur,East,Wathoda,19.9720_75.3036,"Synthetic Address, Wathoda, Nagpur",Apartment,1,424,551.2,0,4,10/19,3 Covered,1,South,4932648.218497443,11630.265736095816,Builder 34,NA,2024-10-30,2.1,1 Schools / 5 Hospitals
Mumbai,East,Worli,20.3491_74.0117,"Synthetic Address, Worli, Mumbai",Apartment,4,1848,2402.4,0,2,29/40,1 Open,3,South,94439775.38769044,294562.81210064085,Builder 9,NA,2024-09-15,3.1,4 Schools / 5 Hospitals
Nagpur,East,Dharampeth,18.9649_79.5425,"Synthetic Address, Dharampeth, Nagpur",Apartment,2,1070,1391.0,0,18,10/31,0 Covered,4,South,3315098.8405705323,7065.609287494685,Builder 22,P5548972728,2024-06-06,3.7,2 Schools / 3 Hospitals
Pune,South,Hadapsar,21.8371_72.9440,"Synthetic Address, Hadapsar, Pune",Villa/Row House,2,1000,1300.0,2465.6258437146344,0,0/1,0 Covered,0,East,13349323.895987138,23052.260648190397,Builder 32,P8808055254,2026-06-06,4.3,3 Schools / 2 Hospitals
Nashik,West,Pathardi Phata,18.9272_73.7716,"Synthetic Address, Pathardi Phata, Nashik",Apartment,2,1022,1328.6000000000001,0,10,6/23,1 Open,2,North,4731310.11136424,8977.143813269215,Builder 24,P9292028027,2025-01-31,6.7,4 Schools / 2 Hospitals
Nashik,South,Panchvati,21.5336_79.0677,"Synthetic Address, Panchvati, Nashik",Apartment,3,1347,1751.1000000000001,0,19,21/22,3 Covered,1,East,6419653.462751095,16793.44387117201,Builder 13,P6048032281,2024-10-31,4.6,5 Schools / 3 Hospitals
Mumbai,North,Powai,20.5951_74.6604,"Synthetic Address, Powai, Mumbai",Apartment,1,447,581.1,0,11,17/18,3 Covered,1,North,30614994.757299013,98642.7885428093,Builder 38,P1244053450,2025-02-26,6.5,5 Schools / 3 Hospitals
Nagpur,East,Wardha Road,18.8250_72.1354,"Synthetic Address, Wardha Road, Nagpur",Apartment,2,998,1297.4,0,18,11/12,3 Open,4,North-West,9617994.361177798,22762.289930673414,Builder 44,P7328298952,2024-11-06,7.5,3 Schools / 1 Hospitals
Nagpur,North,Besa,19.8402_79.6117,"Synthetic Address, Besa, Nagpur",Apartment,3,1440,1872.0,0,9,10/11,0 Covered,3,West,19400483.136591136,49517.15535751034,Builder 5,P6814035292,2024-11-30,4.8,4 Schools / 3 Hospitals
Pune,South,Wagholi,20.1398_78.6932,"Synthetic Address, Wagholi, Pune",Apartment,3,1524,1981.2,0,16,18/19,0 Open,3,West,16137814.456478123,39942.47712677097,Builder 28,P8538637227,2025-05-02,3.9,1 Schools / 4 Hospitals
Pune,West,Pimpri,20.9122_75.1382,"Synthetic Address, Pimpri, Pune",Apartment,2,1016,1320.8,0,20,8/9,2 Open,3,South,15192514.123321198,39222.08126229856,Builder 29,P1850549319,2026-05-29,5.2,5 Schools / 1 Hospitals
Nashik,West,Mahatma Nagar,21.7495_72.3791,"Synthetic Address, Mahatma Nagar, Nashik",Apartment,2,910,1183.0,0,14,3/3,3 Open,2,North-East,5318068.543713161,11424.153834172568,Builder 42,P9577083377,2026-01-17,1.5,5 Schools / 2 Hospitals
Nagpur,North,Wardha Road,20.7604_79.1507,"Synthetic Address, Wardha Road, Nagpur",Plot,0,0,0,1060,6,0/1,2 Open,0,South,11146827.11448848,0,Builder 5,NA,2025-07-25,2.8,1 Schools / 5 Hospitals
Nagpur,East,Manish Nagar,18.9972_77.2281,"Synthetic Address, Manish Nagar, Nagpur",Plot,0,0,0,3505,1,0/3,2 Covered,0,North-West,21446615.296348564,0,Builder 15,P4676129883,2024-11-05,0.6,3 Schools / 3 Hospitals
Nashik,South,Indira Nagar,20.3868_77.3829,"Synthetic Address, Indira Nagar, Nashik",Apartment,3,1227,1595.1000000000001,0,18,7/27,3 Open,3,East,8666312.451484412,19410.190921161877,Builder 31,NA,2025-01-04,4.3,3 Schools / 4 Hospitals
Nashik,South,Panchvati,21.1337_77.9181,"Synthetic Address, Panchvati, Nashik",Apartment,3,1644,2137.2000000000003,0,8,32/39,0 Open,1,South,16160630.832436671,33624.80550521054,Builder 7,P8605023549,2025-03-23,8.4,1 Schools / 5 Hospitals
Nashik,South,Pathardi Phata,18.9114_74.1719,"Synthetic Address, Pathardi Phata, Nashik",Plot,0,0,0,3480,11,0/1,3 Open,0,North-East,23802365.372104913,0,Builder 1,P6408573371,2024-12-14,1.7,2 Schools / 1 Hospitals
Nashik,North,Pathardi Phata,19.8092_76.5731,"Synthetic Address, Pathardi Phata, Nashik",Apartment,3,1626,2113.8,0,18,6/32,2 Open,2,North-West,22029496.36793322,51605.3411466593,Builder 16,NA,2024-04-17,9.3,3 Schools / 4 Hospitals
Pune,North,Hinjewadi,19.8957_73.3439,"Synthetic Address, Hinjewadi, Pune",Apartment,1,472,613.6,0,20,5/8,1 Covered,2,South,5549514.77100267,11197.627259466675,Builder 13,P1245386309,2025-10-28,6.5,3 Schools / 2 Hospitals
Nashik,North,Jail Road,20.6677_78.0061,"Synthetic Address, Jail Road, Nashik",Apartment,1,577,750.1,0,3,2/28,1 Covered,2,East,3792297.624116121,10302.818356743235,Builder 14,NA,2024-04-13,0.8,4 Schools / 2 Hospitals
Nashik,South,Pathardi Phata,21.1781_79.4118,"Synthetic Address, Pathardi Phata, Nashik",Apartment,3,1494,1942.2,0,5,20/23,0 Open,2,North-West,19660454.40966439,57830.75509631466,Builder 28,P9856631840,2025-09-02,2.9,1 Schools / 5 Hospitals
Mumbai,North,Powai,18.5472_76.4852,"Synthetic Address, Powai, Mumbai",Apartment,4,2324,3021.2000000000003,0,9,9/9,2 Open,4,North-East,176949857.1440571,362528.34715055255,Builder 35,NA,2025-03-09,1.9,4 Schools / 1 Hospitals
Nashik,North,Pathardi Phata,19.3652_76.8515,"Synthetic Address, Pathardi Phata, Nashik",Apartment,2,1130,1469.0,0,7,13/34,3 Open,2,West,4596991.104387419,12936.301198980638,Builder 35,P8945280624,2026-02-11,8.7,1 Schools / 4 Hospitals
Pune,West,Hadapsar,18.5761_73.7473,"Synthetic Address, Hadapsar, Pune",Apartment,2,1064,1383.2,0,4,8/13,0 Open,2,West,6413696.375518172,14574.4279786384,Builder 15,P2750808904,2025-03-06,1.2,2 Schools / 2 Hospitals
Mumbai,North,Chembur,18.9643_74.4435,"Synthetic Address, Chembur, Mumbai",Villa/Row House,3,1710,2223.0,4152.677345500159,7,0/2,2 Covered,0,East,123804155.33723032,267002.05079726834,Builder 13,P2452082333,2026-03-01,4.0,2 Schools / 3 Hospitals
Nashik,North,Indira Nagar,20.7665_79.0221,"Synthetic Address, Indira Nagar, Nashik",Apartment,3,1590,2067.0,0,17,19/39,2 Open,2,North,9000236.089782685,18802.273004153973,Builder 10,NA,2024-03-17,8.3,3 Schools / 3 Hospitals
Nashik,North,Jail Road,21.1417_77.6839,"Synthetic Address, Jail Road, Nashik",Apartment,1,486,631.8000000000001,0,12,16/16,2 Covered,1,North,1633163.9515584095,5037.740028472893,Builder 48,P7683720860,2024-05-07,1.6,3 Schools / 2 Hospitals
Mumbai,South,Powai,20.1518_75.9488,"Synthetic Address, Powai, Mumbai",Apartment,3,1332,1731.6000000000001,0,8,3/6,0 Open,4,North,120868801.61887926,300892.7386974662,Builder 9,NA,2024-02-29,3.2,2 Schools / 3 Hospitals
Pune,North,Balewadi,21.4847_73.6339,"Synthetic Address, Balewadi, Pune",Apartment,2,1034,1344.2,0,17,5/17,2 Open,1,North,8266369.116078076,25414.58237745264,Builder 35,P4978287314,2026-01-19,6.8,2 Schools / 2 Hospitals
Mumbai,East,Powai,20.9294_78.6848,"Synthetic Address, Powai, Mumbai",Apartment,2,834,1084.2,0,13,25/36,2 Covered,1,North,67209805.77241372,112462.14553620656,Builder 15,NA,2024-02-29,2.5,5 Schools / 2 Hospitals
Mumbai,South,Andheri,20.1664_78.0591,"Synthetic Address, Andheri, Mumbai",Apartment,3,1422,1848.6000000000001,0,0,10/35,1 Open,4,North-West,77235863.03469843,197545.4680594869,Builder 32,P7774993300,2024-01-16,1.2,2 Schools / 3 Hospitals
Nagpur,South,Dabha,20.8993_73.0592,"Synthetic Address, Dabha, Nagpur",Apartment,3,1791,2328.3,0,19,31/32,0 Covered,3,North-West,17673931.28283387,30024.526190655484,Builder 32,NA,2025-02-15,9.2,2 Schools / 1 Hospitals
Nagpur,South,Manish Nagar,21.5016_73.4737,"Synthetic Address, Manish Nagar, Nagpur",Apartment,2,812,1055.6000000000001,0,18,3/4,2 Open,2,West,7122704.374076571,13320.671071826213,Builder 28,P7613747744,2024-07-08,9.6,2 Schools / 5 Hospitals
Pune,South,Hadapsar,21.2342_79.5494,"Synthetic Address, Hadapsar, Pune",Apartment,3,1281,1665.3,0,18,3/8,2 Open,3,East,17744083.71666011,58779.46762231545,Builder 21,NA,2024-04-07,3.1,2 Schools / 3 Hospitals
Pune,East,Balewadi,19.4315_72.0285,"Synthetic Address, Balewadi, Pune",Apartment,2,836,1086.8,0,10,22/25,2 Open,1,North-East,11035502.44385252,31250.285440870448,Builder 47,NA,2026-05-17,4.7,1 Schools / 1 Hospitals
Pune,North,NIBM Road,19.2587_75.5777,"Synthetic Address, NIBM Road, Pune",Apartment,2,1140,1482.0,0,5,18/30,3 Open,1,North,11279201.690928306,23648.512987017533,Builder 15,NA,2024-01-22,5.8,4 Schools / 5 Hospitals
Nashik,North,Jail Road,18.8745_78.2860,"Synthetic Address, Jail Road, Nashik",Apartment,3,1419,1844.7,0,9,2/17,2 Open,3,North,17684788.73885074,43574.19334528906,Builder 6,NA,2026-03-20,2.6,1 Schools / 4 Hospitals
Mumbai,South,Andheri,19.0590_72.9404,"Synthetic Address, Andheri, Mumbai",Villa/Row House,4,2108,2740.4,3433.8292165911644,8,0/2,3 Open,0,North-East,226415395.1706531,749615.4667245831,Builder 41,P1119427175,2024-11-02,7.7,1 Schools / 5 Hospitals
Mumbai,North,Powai,21.5132_75.9549,"Synthetic Address, Powai, Mumbai",Apartment,3,1458,1895.4,0,20,5/5,2 Open,1,West,111249057.1470542,337680.518692538,Builder 22,P7102128392,2025-12-02,7.6,2 Schools / 4 Hospitals
Nashik,East,Pathardi Phata,18.2914_77.6701,"Synthetic Address, Pathardi Phata, Nashik",Apartment,1,569,739.7,0,18,16/25,2 Open,3,North-East,7536690.058544,16294.6901971607,Builder 8,P2383356986,2024-10-30,7.7,5 Schools / 3 Hospitals
Nashik,West,Panchvati,20.5733_72.6228,"Synthetic Address, Panchvati, Nashik",Apartment,2,1022,1328.6000000000001,0,4,6/22,3 Open,4,North-West,7093946.825428392,12263.507507020686,Builder 6,NA,2026-04-19,9.7,1 Schools / 3 Hospitals
Nashik,South,Gangapur Road,20.2364_75.7002,"Synthetic Address, Gangapur Road, Nashik",Apartment,2,838,1089.4,0,5,7/27,3 Open,1,East,10331026.391501768,25602.482679594246,Builder 9,NA,2026-03-03,4.8,5 Schools / 1 Hospitals
Nagpur,Central,Dharampeth,20.5341_75.3604,"Synthetic Address, Dharampeth, Nagpur",Apartment,2,1170,1521.0,0,0,2/8,0 Covered,3,West,14369615.82990828,34050.4873991048,Builder 43,NA,2024-11-21,1.6,1 Schools / 1 Hospitals
Nagpur,Central,Besa,19.2406_78.1764,"Synthetic Address, Besa, Nagpur",Apartment,3,1752,2277.6,0,16,17/24,2 Covered,3,South,15734338.672233114,45264.3343760973,Builder 39,P3878778046,2024-08-26,4.6,4 Schools / 1 Hospitals
Mumbai,South,Chembur,18.3025_75.5403,"Synthetic Address, Chembur, Mumbai",Apartment,1,459,596.7,0,9,1/32,0 Covered,3,North,45106245.513827,141638.9411276861,Builder 17,P8303038108,2026-03-13,9.1,2 Schools / 3 Hospitals
Pune,West,Balewadi,18.8123_73.7494,"Synthetic Address, Balewadi, Pune",Apartment,1,542,704.6,0,19,10/10,0 Covered,2,West,3999664.748298161,7751.009019134018,Builder 48,P6186521882,2024-02-20,9.2,5 Schools / 1 Hospitals
Nashik,South,Mahatma Nagar,21.4905_73.5698,"Synthetic Address, Mahatma Nagar, Nashik",Apartment,1,406,527.8000000000001,0,3,6/15,1 Covered,3,North,4431891.554893702,12389.625720758355,Builder 14,P7088247031,2025-08-27,6.3,4 Schools / 5 Hospitals
Mumbai,East,Chembur,20.1796_72.6232,"Synthetic Address, Chembur, Mumbai",Apartment,3,1443,1875.9,0,18,11/16,2 Open,1,South,30025372.723130874,95086.82242721763,Builder 14,P2005934569,2024-09-01,5.5,1 Schools / 1 Hospitals
Nashik,West,Mahatma Nagar,18.4866_78.7447,"Synthetic Address, Mahatma Nagar, Nashik",Apartment,3,1617,2102.1,0,2,1/18,1 Open,1,North-West,21837987.462615814,47573.026055937844,Builder 44,NA,2024-07-11,2.6,4 Schools / 5 Hospitals
Nashik,South,Pathardi Phata,21.7165_78.0608,"Synthetic Address, Pathardi Phata, Nashik",Apartment,2,1014,1318.2,0,3,1/3,3 Open,4,North-West,11409724.562126337,37214.257183196,Builder 4,NA,2025-02-25,4.2,2 Schools / 1 Hospitals
Nagpur,West,Katol Road,21.4996_76.5255,"Synthetic Address, Katol Road, Nagpur",Apartment,1,596,774.8000000000001,0,14,21/22,0 Open,4,North,3917886.1181112877,8649.599680079087,Builder 13,P4543143980,2024-07-04,4.5,5 Schools / 2 Hospitals
Nashik,South,Pathardi Phata,21.6772_78.2332,"Synthetic Address, Pathardi Phata, Nashik",Villa/Row House,3,1455,1891.5,3701.1874543644485,19,0/2,0 Covered,0,East,10757564.374041943,28422.51594161765,Builder 35,P2784240276,2024-08-18,6.7,4 Schools / 4 Hospitals
Nashik,West,Gangapur Road,18.2375_76.2240,"Synthetic Address, Gangapur Road, Nashik",Apartment,2,876,1138.8,0,3,6/13,3 Open,4,North,8091696.144874319,18138.42750708314,Builder 42,P8680267098,2025-06-21,7.0,1 Schools / 3 Hospitals
Pune,East,Kharadi,20.0368_77.7842,"Synthetic Address, Kharadi, Pune",Apartment,4,2040,2652.0,0,14,1/4,1 Open,3,North-West,17670841.45824415,52858.45579144211,Builder 50,P3148253078,2025-01-18,2.4,1 Schools / 1 Hospitals
Nashik,West,Mahatma Nagar,21.4899_75.6892,"Synthetic Address, Mahatma Nagar, Nashik",Apartment,1,494,642.2,0,18,14/38,0 Covered,1,South,3903514.014582429,10016.029009435955,Builder 29,P7851871712,2026-02-27,1.2,1 Schools / 5 Hospitals
Nagpur,Central,Dharampeth,18.5665_74.7877,"Synthetic Address, Dharampeth, Nagpur",Apartment,1,525,682.5,0,0,1/7,3 Open,1,North,8751732.005581738,28835.49836529598,Builder 14,P6340981189,2025-01-18,7.0,1 Schools / 4 Hospitals
Pune,East,Hadapsar,20.5207_72.0752,"Synthetic Address, Hadapsar, Pune",Apartment,3,1290,1677.0,0,13,1/10,2 Open,3,North,16348965.4322118,52329.0830405073,Builder 34,NA,2024-09-23,3.9,1 Schools / 5 Hospitals
Mumbai,South,Bandra,19.0114_77.4801,"Synthetic Address, Bandra, Mumbai",Apartment,2,850,1105.0,0,20,24/29,3 Covered,1,South,59794916.97678768,116231.14104946195,Builder 41,NA,2024-08-06,4.8,5 Schools / 3 Hospitals
Pune,East,Balewadi,18.8987_77.7354,"Synthetic Address, Balewadi, Pune",Apartment,2,1032,1341.6000000000001,0,4,4/15,3 Open,2,North-East,11726208.01652944,38946.45073223705,Builder 8,P3319050481,2026-06-18,3.5,1 Schools / 4 Hospitals
